input_image,bone_mask_image,TP,TN,FP,FN,recall,precision,FPR,FNR,PWC,Jaccard,Dice
dataset\inputs\input02496.dcm,dataset\bone_masks\mask02496.dcm,14901,246765,342,136,0.9909556427478885,0.977563471757528,0.0013840158311986305,0.009044357252111458,0.182342529296875,0.9689186553091881,0.984214002642008
dataset\inputs\input02497.dcm,dataset\bone_masks\mask02497.dcm,12566,248941,437,200,0.9843333855553815,0.9663923709913097,0.0017523598713599436,0.015666614444618518,0.2429962158203125,0.9517533893812014,0.975280375645155
dataset\inputs\input02498.dcm,dataset\bone_masks\mask02498.dcm,13181,248562,330,71,0.9946423181406581,0.9755754570350085,0.0013258762836893111,0.005357681859341986,0.1529693603515625,0.9704756295096453,0.9850166274333969
dataset\inputs\input02499.dcm,dataset\bone_masks\mask02499.dcm,8095,253766,109,174,0.9789575523037852,0.9867137981472452,0.0004293451501723289,0.02104244769621478,0.1079559326171875,0.9662210551444258,0.9828203727311358
dataset\inputs\input02500.dcm,dataset\bone_masks\mask02500.dcm,11781,249904,344,115,0.9903328850033625,0.9716288659793815,0.0013746363607301556,0.009667114996637525,0.1750946044921875,0.9625,0.9808917197452229
dataset\inputs\input02501.dcm,dataset\bone_masks\mask02501.dcm,11247,250528,250,119,0.9895301777230336,0.9782551970079151,0.0009968976544991984,0.010469822276966391,0.1407623291015625,0.9682334710743801,0.9838603857761449
dataset\inputs\input02502.dcm,dataset\bone_masks\mask02502.dcm,9606,252133,283,122,0.9874588815789473,0.9713823440186066,0.001121165060851927,0.012541118421052632,0.1544952392578125,0.9595445010488465,0.9793546413824744
dataset\inputs\input02503.dcm,dataset\bone_masks\mask02503.dcm,8221,253462,341,120,0.9856132358230428,0.9601728568091568,0.0013435617388289343,0.014386764176957199,0.1758575439453125,0.9469016355678413,0.9727267348991303
dataset\inputs\input02504.dcm,dataset\bone_masks\mask02504.dcm,7332,254393,64,355,0.9538181345128138,0.9913466738777718,0.0002515159732292686,0.046181865487186155,0.1598358154296875,0.9459424590375434,0.9722203805608963
dataset\inputs\input02505.dcm,dataset\bone_masks\mask02505.dcm,6211,255638,31,264,0.9592277992277992,0.9950336430631208,0.00012125052313733774,0.04077220077220077,0.1125335693359375,0.9546572394712571,0.9768027050404969
dataset\inputs\input02506.dcm,dataset\bone_masks\mask02506.dcm,1850,259939,313,42,0.9778012684989429,0.8552935737401757,0.001202680478920431,0.022198731501057084,0.1354217529296875,0.8390022675736961,0.9124537607891492
dataset\inputs\input02507.dcm,dataset\bone_masks\mask02507.dcm,2444,259527,96,77,0.9694565648552161,0.9622047244094488,0.00036976693128112686,0.030543435144783818,0.0659942626953125,0.9338937714940773,0.9658170322070737
dataset\inputs\input02508.dcm,dataset\bone_masks\mask02508.dcm,3504,258572,7,61,0.9828892005610098,0.9980062660210767,2.7071030516785973e-05,0.017110799438990184,0.02593994140625,0.9809630459126538,0.9903900508762012
dataset\inputs\input02509.dcm,dataset\bone_masks\mask02509.dcm,3329,258721,34,60,0.9822956624372972,0.9898899791852512,0.00013139842708353463,0.01770433756270286,0.035858154296875,0.9725387087350276,0.9860781990521327
dataset\inputs\input02510.dcm,dataset\bone_masks\mask02510.dcm,4095,257930,12,107,0.9745359352689196,0.9970781592403214,4.652208636049965e-05,0.025464064731080437,0.0453948974609375,0.9717607973421928,0.9856781802864364
dataset\inputs\input02511.dcm,dataset\bone_masks\mask02511.dcm,19249,242552,290,53,0.9972541705522744,0.9851578893495061,0.001194192108449115,0.0027458294477256243,0.1308441162109375,0.9824928542262148,0.9911691254087176
dataset\inputs\input02512.dcm,dataset\bone_masks\mask02512.dcm,4089,257960,8,87,0.9791666666666666,0.9980473517207713,3.101159833777833e-05,0.020833333333333332,0.0362396240234375,0.9772944550669217,0.9885168620814698
dataset\inputs\input02513.dcm,dataset\bone_masks\mask02513.dcm,3852,258190,14,88,0.9776649746192894,0.9963786859803414,5.4220693715047015e-05,0.02233502538071066,0.038909912109375,0.9742033383915023,0.9869331283627979
dataset\inputs\input02514.dcm,dataset\bone_masks\mask02514.dcm,4025,258018,3,98,0.9762308998302207,0.9992552135054618,1.162696059623054e-05,0.023769100169779286,0.0385284423828125,0.9755210857973823,0.9876088823457244
dataset\inputs\input02515.dcm,dataset\bone_masks\mask02515.dcm,3854,258153,25,112,0.9717599596570852,0.9935550399587523,9.683241794420904e-05,0.028240040342914774,0.0522613525390625,0.9656727637183663,0.9825366475462077
dataset\inputs\input02516.dcm,dataset\bone_masks\mask02516.dcm,905,261191,21,27,0.971030042918455,0.9773218142548596,8.03944688605424e-05,0.028969957081545063,0.018310546875,0.9496327387198319,0.9741657696447793
dataset\inputs\input02517.dcm,dataset\bone_masks\mask02517.dcm,2176,259844,46,78,0.9653948535936113,0.9792979297929792,0.00017699796067567047,0.03460514640638864,0.04730224609375,0.9460869565217391,0.9722966934763181
dataset\inputs\input02518.dcm,dataset\bone_masks\mask02518.dcm,3390,258634,5,115,0.9671897289586305,0.9985272459499264,1.9331964630237513e-05,0.03281027104136947,0.0457763671875,0.9658119658119659,0.9826086956521739
dataset\inputs\input02519.dcm,dataset\bone_masks\mask02519.dcm,4098,257895,25,126,0.9701704545454546,0.9939364540383216,9.692928039702234e-05,0.029829545454545456,0.0576019287109375,0.9644622264062132,0.9819096681442434
dataset\inputs\input02520.dcm,dataset\bone_masks\mask02520.dcm,4049,257946,3,146,0.965196662693683,0.9992596248766041,1.1630205970947746e-05,0.034803337306317045,0.0568389892578125,0.964506908051453,0.9819328240572329
dataset\inputs\input02521.dcm,dataset\bone_masks\mask02521.dcm,3667,258193,16,268,0.9318932655654384,0.9956557154493619,6.196530717364616e-05,0.06810673443456162,0.10833740234375,0.9281194634269807,0.9627198739826727
dataset\inputs\input02522.dcm,dataset\bone_masks\mask02522.dcm,14532,244553,2999,60,0.9958881578947368,0.8289316068678341,0.012114626421923475,0.004111842105263158,1.1669158935546875,0.8261042578591323,0.9047722815428197
dataset\inputs\input02523.dcm,dataset\bone_masks\mask02523.dcm,3829,258195,24,96,0.9755414012738853,0.9937710874643135,9.294436118178756e-05,0.02445859872611465,0.0457763671875,0.969612560141808,0.9845718693751607
dataset\inputs\input02524.dcm,dataset\bone_masks\mask02524.dcm,3870,258159,12,103,0.9740750062924742,0.9969088098918083,4.648082085129623e-05,0.0259249937075258,0.0438690185546875,0.971141781681305,0.9853596435391471
dataset\inputs\input02525.dcm,dataset\bone_masks\mask02525.dcm,2402,259543,68,131,0.9482826687722069,0.9724696356275304,0.0002619303496384976,0.05171733122779313,0.0759124755859375,0.9234909650134564,0.9602238656805916
dataset\inputs\input02526.dcm,dataset\bone_masks\mask02526.dcm,1298,260727,63,56,0.9586410635155096,0.9537105069801617,0.00024157367997239157,0.0413589364844904,0.0453948974609375,0.9160197600564574,0.9561694290976059
dataset\inputs\input02527.dcm,dataset\bone_masks\mask02527.dcm,2735,259294,26,89,0.9684844192634561,0.9905831220572257,0.00010026222427888324,0.03151558073654391,0.0438690185546875,0.9596491228070175,0.9794091316025068
dataset\inputs\input02528.dcm,dataset\bone_masks\mask02528.dcm,3427,258572,22,123,0.9653521126760564,0.993621339518701,8.507544645274059e-05,0.03464788732394366,0.0553131103515625,0.9594064949608063,0.9792827546792399
dataset\inputs\input02529.dcm,dataset\bone_masks\mask02529.dcm,4110,257945,11,78,0.9813753581661891,0.9973307449648143,4.2642931352633785e-05,0.01862464183381089,0.0339508056640625,0.9788044772564896,0.9892887230713684
dataset\inputs\input02530.dcm,dataset\bone_masks\mask02530.dcm,3635,257922,12,575,0.8634204275534442,0.9967096243487799,4.6523529274930796e-05,0.13657957244655583,0.2239227294921875,0.8609663666508763,0.925289550719104
dataset\inputs\input02531.dcm,dataset\bone_masks\mask02531.dcm,3940,258110,23,71,0.9822986786337572,0.9941963159222811,8.910135472798906e-05,0.017701321366242834,0.035858154296875,0.9766980664353,0.9882116879859544
dataset\inputs\input02532.dcm,dataset\bone_masks\mask02532.dcm,4022,258005,24,93,0.9773997569866343,0.9940682155215027,9.301280088672204e-05,0.022600243013365735,0.0446319580078125,0.9717323024885238,0.9856635216272516
dataset\inputs\input02533.dcm,dataset\bone_masks\mask02533.dcm,16463,244673,271,737,0.9571511627906977,0.9838054260786423,0.0011063753347703965,0.042848837209302326,0.384521484375,0.9423043901322191,0.9702952790711381
dataset\inputs\input02534.dcm,dataset\bone_masks\mask02534.dcm,3546,258476,26,96,0.9736408566721582,0.9927211646136618,0.00010057949261514418,0.026359143327841845,0.046539306640625,0.9667393675027263,0.9830884391461048
dataset\inputs\input02535.dcm,dataset\bone_masks\mask02535.dcm,2056,259894,108,86,0.9598506069094305,0.9500924214417745,0.00041538142014292196,0.040149393090569564,0.074005126953125,0.9137777777777778,0.9549465861588481
dataset\inputs\input02536.dcm,dataset\bone_masks\mask02536.dcm,2430,259560,71,83,0.9669717469160366,0.9716113554578168,0.00027346503306615927,0.03302825308396339,0.058746337890625,0.9404024767801858,0.9692859992022338
dataset\inputs\input02537.dcm,dataset\bone_masks\mask02537.dcm,3708,258243,92,101,0.9734838540299291,0.9757894736842105,0.000356126734666228,0.026516145970070886,0.0736236572265625,0.950525506280441,0.9746353003022736
dataset\inputs\input02538.dcm,dataset\bone_masks\mask02538.dcm,4440,257541,21,142,0.9690091663029244,0.9952925353059852,8.153376662706456e-05,0.030990833697075514,0.0621795654296875,0.964588311970454,0.9819750082937079
dataset\inputs\input02539.dcm,dataset\bone_masks\mask02539.dcm,3969,257963,61,151,0.9633495145631068,0.984863523573201,0.00023641211670232226,0.036650485436893206,0.08087158203125,0.9492944271705334,0.9739877300613496
dataset\inputs\input02540.dcm,dataset\bone_masks\mask02540.dcm,4241,257731,55,117,0.9731528223955943,0.9871973929236499,0.00021335526366831402,0.026847177604405692,0.06561279296875,0.9610242465443009,0.9801247977813727
dataset\inputs\input02541.dcm,dataset\bone_masks\mask02541.dcm,5108,256920,17,99,0.9809871327059727,0.9966829268292683,6.616407913223864e-05,0.01901286729402727,0.04425048828125,0.9777947932618684,0.9887727448703059
dataset\inputs\input02542.dcm,dataset\bone_masks\mask02542.dcm,4406,257569,17,152,0.9666520403685828,0.9961564548948677,6.599737563376892e-05,0.03334795963141729,0.0644683837890625,0.9630601092896176,0.9811824963812493
dataset\inputs\input02543.dcm,dataset\bone_masks\mask02543.dcm,3269,258617,65,193,0.9442518775274408,0.980503899220156,0.00025127376469951524,0.05574812247255921,0.098419189453125,0.9268500141763539,0.9620364920541495
dataset\inputs\input02544.dcm,dataset\bone_masks\mask02544.dcm,14462,247323,259,100,0.9931328114270018,0.9824060865430337,0.0010461180538165133,0.006867188572998215,0.1369476318359375,0.9757776128466366,0.9877403271522727
dataset\inputs\input02545.dcm,dataset\bone_masks\mask02545.dcm,3288,258653,60,143,0.9583211891576799,0.982078853046595,0.00023191722101324633,0.04167881084232002,0.0774383544921875,0.9418504726439414,0.9700545803215813
dataset\inputs\input02546.dcm,dataset\bone_masks\mask02546.dcm,4254,257734,19,137,0.9687998178091551,0.9955534753100866,7.37139819905103e-05,0.03120018219084491,0.05950927734375,0.9646258503401358,0.981994459833795
dataset\inputs\input02547.dcm,dataset\bone_masks\mask02547.dcm,5272,256722,46,104,0.9806547619047619,0.9913501316284318,0.00017915004985044866,0.019345238095238096,0.057220458984375,0.9723349317594985,0.9859734430521788
dataset\inputs\input02548.dcm,dataset\bone_masks\mask02548.dcm,5247,256739,34,124,0.9769130515732638,0.9935618254118538,0.00013241267578756332,0.023086948426736177,0.060272216796875,0.970767807585569,0.9851671047690574
dataset\inputs\input02549.dcm,dataset\bone_masks\mask02549.dcm,4452,257359,76,257,0.9454236568273519,0.9832155477031802,0.0002952201526598947,0.05457634317264812,0.1270294189453125,0.9304075235109718,0.9639493341994154
dataset\inputs\input02550.dcm,dataset\bone_masks\mask02550.dcm,5304,256678,42,120,0.9778761061946902,0.9921436588103255,0.00016360236833904643,0.022123893805309734,0.061798095703125,0.9703622392974752,0.984958217270195
dataset\inputs\input02551.dcm,dataset\bone_masks\mask02551.dcm,4626,257338,20,160,0.9665691600501463,0.9956952216960826,7.771275810349786e-05,0.03343083994985374,0.06866455078125,0.9625468164794008,0.9809160305343512
dataset\inputs\input02552.dcm,dataset\bone_masks\mask02552.dcm,3271,258637,95,141,0.9586752637749121,0.9717765894236482,0.0003671753010837469,0.04132473622508793,0.09002685546875,0.932706016538352,0.9651814694600177
dataset\inputs\input02553.dcm,dataset\bone_masks\mask02553.dcm,4195,257785,4,160,0.9632606199770379,0.9990473922362467,1.5516565873640845e-05,0.03673938002296211,0.06256103515625,0.9623766919018124,0.9808276829553425
dataset\inputs\input02554.dcm,dataset\bone_masks\mask02554.dcm,4280,257690,9,165,0.9628796400449944,0.9979016087666123,3.492446614073007e-05,0.03712035995500562,0.066375732421875,0.9609339919173776,0.980077856652164
dataset\inputs\input02555.dcm,dataset\bone_masks\mask02555.dcm,12967,248876,154,147,0.9887906054598139,0.9882630897035287,0.0006183993896317712,0.01120939454018606,0.1148223876953125,0.9773138378052456,0.9885267772060224
dataset\inputs\input02556.dcm,dataset\bone_masks\mask02556.dcm,5172,256787,26,159,0.9701744513224536,0.9949980761831474,0.00010124098079147084,0.029825548677546426,0.0705718994140625,0.96546574575322,0.9824294804824769
dataset\inputs\input02557.dcm,dataset\bone_masks\mask02557.dcm,5236,256762,17,129,0.975955265610438,0.9967637540453075,6.620479089022078e-05,0.024044734389561975,0.055694580078125,0.9728725380899294,0.9862497645507629
dataset\inputs\input02558.dcm,dataset\bone_masks\mask02558.dcm,4599,257352,68,125,0.9735393734123624,0.9854296121705592,0.0002641597389480227,0.026460626587637596,0.0736236572265625,0.9597245409015024,0.9794484080502609
dataset\inputs\input02559.dcm,dataset\bone_masks\mask02559.dcm,5020,256867,128,129,0.9749465915711789,0.9751359751359752,0.0004980641646724645,0.02505340842882113,0.0980377197265625,0.9512980860337313,0.9750412741575216
dataset\inputs\input02560.dcm,dataset\bone_masks\mask02560.dcm,3501,258082,478,83,0.9768415178571429,0.8798693138979643,0.0018487004950495049,0.023158482142857144,0.2140045166015625,0.8618906942392911,0.9258230860769536
dataset\inputs\input02561.dcm,dataset\bone_masks\mask02561.dcm,4822,257187,39,96,0.9804798698657992,0.9919769594733594,0.0001516176436285601,0.019520130134200894,0.0514984130859375,0.9727657857575147,0.98619490745475
dataset\inputs\input02562.dcm,dataset\bone_masks\mask02562.dcm,4704,257220,122,98,0.9795918367346939,0.9747202652300041,0.00047407729791483705,0.02040816326530612,0.08392333984375,0.9553208773354995,0.9771499792272539
dataset\inputs\input02563.dcm,dataset\bone_masks\mask02563.dcm,5673,256333,41,97,0.9831889081455806,0.9928246412320616,0.00015992261305748632,0.01681109185441941,0.052642822265625,0.9762519359834796,0.9879832810867294
dataset\inputs\input02564.dcm,dataset\bone_masks\mask02564.dcm,6532,255463,76,73,0.9889477668433005,0.988498789346247,0.00029741057138049377,0.011052233156699471,0.0568389892578125,0.9776979494087712,0.9887232271248013
dataset\inputs\input02565.dcm,dataset\bone_masks\mask02565.dcm,5959,255966,113,106,0.982522671063479,0.9813899868247694,0.0004412700768122337,0.01747732893652102,0.0835418701171875,0.9645516348332793,0.9819560023069951
dataset\inputs\input02566.dcm,dataset\bone_masks\mask02566.dcm,11421,250472,199,52,0.9954676196286935,0.9828743545611015,0.0007938692549197952,0.004532380371306546,0.0957489013671875,0.9784955448937628,0.9891309054691898
dataset\inputs\input02567.dcm,dataset\bone_masks\mask02567.dcm,5510,256452,89,93,0.9834017490630019,0.9841043043400607,0.00034692310390931666,0.016598250936998037,0.069427490234375,0.9680252986647927,0.9837529012676308
dataset\inputs\input02568.dcm,dataset\bone_masks\mask02568.dcm,4672,257038,313,121,0.9747548508241185,0.9372116349047142,0.0012162377453361363,0.025245149175881495,0.165557861328125,0.9150019584802194,0.9556146451217018
dataset\inputs\input02569.dcm,dataset\bone_masks\mask02569.dcm,4797,256911,365,71,0.9854149548069022,0.9292909724912825,0.0014187098680016792,0.014585045193097782,0.16632080078125,0.9166825912478502,0.956530408773679
dataset\inputs\input02570.dcm,dataset\bone_masks\mask02570.dcm,5074,256825,152,93,0.9820011612154055,0.9709146574818217,0.0005914926238534966,0.017998838784594542,0.0934600830078125,0.9539387102838879,0.9764264408736649
dataset\inputs\input02571.dcm,dataset\bone_masks\mask02571.dcm,6085,255838,73,148,0.9762554147280603,0.9881455017862942,0.0002852554208298979,0.023744585271939674,0.0843048095703125,0.9649540120520139,0.9821644742151562
dataset\inputs\input02572.dcm,dataset\bone_masks\mask02572.dcm,7088,254770,163,123,0.9829427263902372,0.9775203420217901,0.000639383681202512,0.017057273609762863,0.109100341796875,0.961215080010849,0.9802240354031254
dataset\inputs\input02573.dcm,dataset\bone_masks\mask02573.dcm,6837,254997,155,155,0.9778318077803204,0.9778318077803204,0.0006074810309149056,0.022168192219679635,0.118255615234375,0.9566251574087031,0.9778318077803204
